the	O
same	O
yardstick	O

we	O
need	O
eu	B-GPE
rules	O
to	O
know	O
the	O
impact	O
such	O
eu	B-GPE
made	O
systems	O
have	O
here	O
at	O
home	O
and	O
in	O
the	O
rest	O
of	O
the	O
world	O
and	O
to	O
prevent	O
exports	O
to	O
human	O
rights	O
violators	O

has	O
hacking	B-ORG
team	I-ORG
violated	O
eu	B-GPE
sanctions	O
against	O
russia	B-GPE
and	O
sudan	B-GPE
by	O
selling	O
systems	O
that	O
can	O
be	O
used	O
to	O
violate	O
the	O
human	O
rights	O
of	O
journalists	O
political	O
opponents	O
and	O
human	O
rights	O
activists	O
as	O
the	O
hacked	O
and	O
leaked	O
documents	O
suggest	O

the	O
commission	O
followed	O
up	O
quickly	O
to	O
implement	O
this	O
international	O
agreement	O
and	O
adopted	O
a	O
commission	O
delegated	O
regulation	O
in	O
october	B-DATE
two	I-DATE
thousand	I-DATE
and	I-DATE
fourteen	I-DATE
ensuring	O
that	O
the	O
export	O
of	O
those	O
technologies	O
is	O
controlled	O

it	O
is	O
indeed	O
a	O
key	O
concern	O
that	O
the	O
export	O
of	O
cyber	O
surveillance	O
technologies	O
could	O
be	O
misused	O
for	O
supporting	O
oppressive	O
regimes	O
or	O
the	O
violation	O
of	O
human	O
rights	O

these	O
are	O
wide	O
ranging	O
categories	O
of	O
goods	O
software	O
and	O
technologies	O
normally	O
used	O
for	O
civilian	O
purposes	O
but	O
which	O
may	O
have	O
military	O
applications	O
or	O
may	O
contribute	O
to	O
the	O
proliferation	O
of	O
weapons	O
of	O
mass	O
destruction	O
such	O
as	O
nuclear	O
materials	O
electronics	O
or	O
navigation	O
systems	O

however	O
the	O
commission	O
monitors	O
and	O
supports	O
the	O
consistent	O
implementation	O
of	O
the	O
controls	O
by	O
member	O
state	O
authorities	O
to	O
that	O
effect	O
it	O
set	O
up	O
in	O
september	B-DATE
two	I-DATE
thousand	I-DATE
and	I-DATE
fourteen	I-DATE
a	O
surveillance	O
technology	O
expert	O
group	O
with	O
member	O
state	O
experts	O
which	O
has	O
been	O
meeting	O
on	O
a	O
regular	O
basis	O

this	O
communication	O
identified	O
options	O
for	O
an	O
ambitious	O
modernisation	O
of	O
the	O
system	O

the	O
commission	O
is	O
now	O
conducting	O
a	O
public	O
consultation	O
and	O
will	O
finalise	O
the	O
impact	O
assessment	O
on	O
those	O
review	O
options	O
with	O
a	O
view	O
to	O
presenting	O
as	O
appropriate	O
proposals	O
to	O
upgrade	O
the	O
eu	B-GPE
legal	O
framework	O
in	O
early	O

in	O
addition	O
to	O
that	O
immediate	O
reaction	O
the	O
commission	O
recognised	O
in	O
two	B-DATE
thousand	I-DATE
and	I-DATE
fourteen	I-DATE
in	O
its	O
communication	O
on	O
the	O
export	O
control	O
policy	O
review	O
that	O
although	O
the	O
eu	B-GPE
export	O
control	O
system	O
is	O
robust	O
and	O
effective	O
it	O
cannot	O
remain	O
static	O
and	O
must	O
be	O
upgraded	O
in	O
order	O
to	O
face	O
new	O
challenges	O
associated	O
with	O
new	O

it	O
should	O
be	O
noted	O
in	O
this	O
respect	O
that	O
controls	O
on	O
intrusion	O
software	O
became	O
effective	O
in	O
the	O
eu	B-GPE
only	O
on	O
one	B-DATE
january	I-DATE

two	B-DATE
thousand	I-DATE
and	I-DATE
fifteen	I-DATE
the	O
commission	O
has	O
taken	O
note	O
of	O
concerns	O
regarding	O
possible	O
unintended	O
effects	O
of	O
controls	O
on	O
security	O
testing	O
tools	O
which	O
could	O
possibly	O
hinder	O
research	O
and	O
has	O
initiated	O
dialogue	O
with	O
member	O
states	O
industry	O
and	O
ngos	O
to	O
further	O
assess	O
the	O
need	O
to	O
adjust	O

since	O
its	O
establishment	O

technologies	O
of	O
concern	O

this	O
includes	O
options	O
to	O
address	O
human	O
security	O
issues	O
as	O
the	O
ones	O
we	O
are	O
discussing	O
here	O
today	B-DATE

mr	O
president	O
when	O
documented	O
reports	O
first	O
emerged	O
four	B-DATE
years	I-DATE
ago	I-DATE
that	O
companies	O
based	O
in	O
the	O
eu	B-GPE
had	O
been	O
involved	O
in	O
the	O
supply	O
of	O
cyber	O
surveillance	O
technologies	O
which	O
may	O
have	O
been	O
misused	O
in	O
connection	O
with	O
violations	O
of	O
human	O
rights	O
the	O
commission	O
immediately	O
took	O
action	O

firstly	B-ORDINAL
in	O
late	B-DATE
two	I-DATE
thousand	I-DATE
and	I-DATE
eleven	I-DATE
and	O
early	B-DATE
two	I-DATE
thousand	I-DATE
and	I-DATE
twelve	I-DATE
respectively	O
the	O
eu	B-GPE
arms	O
embargoes	O
on	O
iran	B-GPE
and	O
syria	B-GPE
were	O
both	O
updated	O
to	O
include	O
prohibitions	O
on	O
the	O
export	O
of	O
interception	O
technologies	O
for	O
internet	O
and	O
telephone	O
communications	O

seventeen	B-CARDINAL
yet	O
even	O
in	O
the	O
uk	B-GPE
we	O
seem	O
to	O
consider	O
these	O
people	O
to	O
be	O
our	O
friends	O

they	O
show	O
a	O
failure	O
by	O
the	O
italian	B-NORP
government	O
to	O
hold	O
firm	O
on	O
banning	O
the	O
export	O
of	O
this	O
dangerous	O
technology	O
and	O
a	O
failure	O
of	O
common	O
sense	O
decency	O
and	O
basic	O
morality	O
in	O
those	O
who	O
failed	O
to	O
consider	O
the	O
impact	O
of	O
their	O
actions	O

mr	O
president	O
allow	O
me	O
to	O
reiterate	O
the	O
commission	O
's	O
determination	O
to	O
take	O
on	O
the	O
challenges	O
posed	O
by	O
the	O
export	O
of	O
dual	O
use	O
cyber	O
surveillance	O
technologies	O
we	O
have	O
acted	O
resolutely	O
over	O
the	B-DATE
last	I-DATE
few	I-DATE
years	I-DATE
and	O
have	O
taken	O
unprecedented	O
action	O
to	O
prevent	O
exports	O
that	O
might	O
be	O
misused	O
in	O
violation	O
of	O
human	O
rights	O

it	O
offers	O
assistance	O
so	O
that	O
elections	O
can	O
be	O
organised	O
in	O
accordance	O
with	O
sadc	B-ORG
principles	O
and	O
guidelines	O
governing	O
democratic	O
elections	O

we	O
want	O
to	O
clearly	O
express	O
that	O
we	O
are	O
tough	O
on	O
the	O
regime	O
but	O
we	O
try	O
to	O
assist	O
the	O
people	O
with	O
the	O
disbursement	O
of	O
approximately	O
three	B-CARDINAL
hundred	I-CARDINAL
and	I-CARDINAL
sixty	I-CARDINAL
five	I-CARDINAL
million	I-CARDINAL
since	O
the	O
establishment	O
of	O
the	O
global	O
political	O
agreement	O
in	O
two	B-DATE
thousand	I-DATE
and	I-DATE
nine	I-DATE
we	O
are	O
as	O
i	O
said	O
the	O
largest	O
donor	O

the	O
eu	B-GPE
will	O
act	O
and	O
proceed	O
in	O
close	O
coordination	O
with	O
all	O
eu	B-GPE
member	O
states	O

on	O
eleven	B-DATE
march	I-DATE
together	O
with	O
twenty	B-CARDINAL
one	I-CARDINAL
embassies	O
and	O
representations	O
the	O
eu	B-GPE
issued	O
a	O
statement	O
to	O
express	O
its	O
concerns	O
over	O
the	O
increase	O
in	O
what	O
appears	O
to	O
be	O
politically	O
motivated	O
intimidation	O
and	O
violence	O

we	O
are	O
calling	O
on	O
european	B-NORP
governments	O
and	O
the	O
eu	B-GPE
to	O
intensify	O
their	O
engagement	O
to	O
use	O
all	O
their	O
political	O
influence	O
in	O
southern	B-LOC
africa	I-LOC
to	O
help	O
bring	O
about	O
rapid	O
change	O
for	O
the	O
better	O
in	O
zimbabwe	B-GPE
and	O
pave	O
the	O
way	O
for	O
properly	O
monitored	O
elections	O
to	O
be	O
held	O
in	O
an	O
atmosphere	O
free	O
from	O
intimidation	O

it	O
has	O
called	O
for	O
an	O
end	O
to	O
that	O
violence	O
and	O
for	O
all	O
elements	O
of	O
the	O
global	O
political	O
agreement	O
to	O
be	O
implemented	O

maybe	O
just	O
maybe	O
there	O
is	O
at	O
last	O
some	O
movement	O
in	O
the	O
right	O
direction	O

firstly	B-ORDINAL
that	O
as	O
long	O
as	O
robert	B-PERSON
mugabe	I-PERSON
remained	O
in	O
power	O
protected	O
by	O
a	O
small	O
self	O
serving	O
element	O
in	O
zanu	B-ORG
pf	I-ORG
and	O
the	O
security	O
forces	O
pillaging	O
the	O
nation	O
's	O
wealth	O
for	O
their	O
own	O
enrichment	O
there	O
was	O
little	O
prospect	O
of	O
real	O
change	O

the	O
mdc	B-ORG
is	O
supposed	O
to	O
be	O
in	O
a	O
power	O
sharing	O
coalition	O
but	O
in	O
the	B-DATE
past	I-DATE
few	I-DATE
days	I-DATE
mdc	B-NORP
ministers	O
and	O
mps	O
as	O
well	O
as	O
human	O
rights	O
activists	O
have	O
been	O
beaten	O
up	O
and	O
arrested	O

i	O
suppose	O
mugabe	B-PERSON
is	O
increasingly	O
nervous	O
on	O
two	B-CARDINAL
counts	O

and	O
just	O
a	B-DATE
week	I-DATE
ago	I-DATE
on	O
thirty	B-DATE
one	I-DATE
march	I-DATE
the	O
southern	B-ORG
african	I-ORG
development	I-ORG
community	I-ORG
which	O
includes	O
south	B-GPE
africa	I-GPE
and	O
all	O
zimbabwe	B-GPE
's	O
neighbours	O
at	O
last	O
voiced	O
its	O
grave	O
concern	O
at	O
the	O
resurgence	O
of	O
violence	O
in	O
zimbabwe	B-GPE

you	O
know	O
when	O
mugabe	B-PERSON
is	O
worried	O
he	O
starts	O
to	O
panic	O
his	O
police	O
and	O
militia	O
start	O
attacking	O
anyone	O
they	O
see	O
as	O
opponents	O

secondly	B-ORDINAL
that	O
it	O
was	O
up	O
to	O
the	O
people	O
of	O
zimbabwe	B-GPE
with	O
the	O
support	O
of	O
their	O
african	B-NORP
neighbours	O
and	O
here	O
i	O
name	O
south	B-GPE
africa	I-GPE
in	O
particular	O
of	O
course	O
to	O
bring	O
about	O
the	O
necessary	O
change	O

it	O
has	O
appointed	O
a	O
team	O
to	O
work	O
out	O
a	O
road	O
map	O
to	O
peaceful	O
free	O
and	O
fair	O
elections	O
in	O
zimbabwe	B-GPE
and	O
today	B-DATE
that	O
team	O
is	O
in	O
harare	B-GPE

until	O
there	O
is	O
evidence	O
of	O
real	O
change	O
the	O
restrictive	O
measures	O
specifically	O
targeting	O
mugabe	B-PERSON
and	O
his	O
close	O
allies	O
must	O
remain	O
in	O
place	O

the	O
chairman	O
of	O
the	O
kimberley	B-ORG
process	I-ORG
mr	O
mathieu	B-PERSON
yamba	I-PERSON
from	O
the	O
democratic	B-GPE
republic	I-GPE
of	I-GPE
the	I-GPE
congo	I-GPE
has	O
decided	O
unilaterally	O
and	O
without	O
consultation	O
to	O
allow	O
the	O
marketing	O
of	O
diamonds	O
from	O
zimbabwe	B-GPE
's	O
marange	B-FAC
mine	I-FAC

hundreds	B-CARDINAL
of	O
people	O
were	O
dispossessed	O
of	O
their	O
homes	O
and	O
there	O
are	O
reliable	O
reports	O
of	O
his	O
security	O
forces	O
torturing	O
raping	O
and	O
even	O
killing	O
local	O
residents	O
the	O
sale	O
of	O
diamonds	O
from	O
the	O
marange	B-FAC
mine	I-FAC
will	O
help	O
mugabe	B-PERSON
to	O
further	O
consolidate	O
his	O
tyrannical	O
hold	O
on	O
zimbabwe	B-GPE
and	O
indeed	O
enrich	O
his	O
zanu	B-NORP
pf	I-NORP
thugs	O

i	O
therefore	O
urge	O
the	O
european	B-GPE
union	I-GPE
as	O
a	O
party	O
to	O
the	O
kimberley	B-ORG
process	I-ORG
to	O
raise	O
this	O
scandal	O
at	O
the	O
highest	O
level	O
and	O
insist	O
on	O
the	O
restoration	O
of	O
consensus	O
based	O
decision	O
making	O
in	O
the	O
kimberley	B-ORG
process	I-ORG

more	O
generally	O
i	O
have	O
long	O
been	O
calling	O
for	O
a	O
similar	O
system	O
a	O
certification	O
to	O
cover	O
other	O
natural	O
resources	O
extracted	O
in	O
africa	B-LOC
in	O
order	O
to	O
prevent	O
brutal	O
governments	O
or	O
guerrilla	O
groups	O
from	O
selling	O
minerals	O
to	O
fund	O
arms	O
purchases	O

the	O
swift	O
and	O
timely	O
adoption	O
of	O
the	O
package	O
could	O
prove	O
that	O
the	O
community	O
method	O
is	O
the	O
right	O
approach	O
to	O
use	O
in	O
going	O
forward	O

i	O
am	O
also	O
in	O
agreement	O
with	O
many	O
of	O
the	O
honourable	O
members	O
that	O
after	O
the	O
hard	O
work	O
of	O
negotiations	O
we	O
have	O
to	O
get	O
the	O
deal	O
done	O

in	O
addition	O
this	O
package	O
could	O
demonstrate	O
how	O
european	B-NORP
institutions	O
can	O
cooperate	O
in	O
a	O
responsible	O
efficient	O
and	O
constructive	O
manner	O
in	O
such	O
an	O
important	O
field	O

certainly	O
i	O
agree	O
completely	O
with	O
what	O
we	O
are	O
doing	O
and	O
i	O
also	O
would	O
love	O
to	O
see	O
us	O
adopting	O
automatic	O
binding	O
sanctions	O
and	O
also	O
the	O
reverse	O
qualified	O
majority	O
voting	O
system	O

that	O
would	O
ensure	O
that	O
we	O
would	O
stay	O
out	O
of	O
crisis	O
in	O
the	O
future	O

prevention	O
is	O
better	O
than	O
cure	O
and	O
this	O
is	O
all	O
about	O
prevention	O

mr	O
president	O
although	O
the	O
united	B-GPE
kingdom	I-GPE
is	O
not	O
a	O
member	O
of	O
the	O
euro	B-LOC
zone	I-LOC
and	O
i	O
hope	O
it	O
never	O
will	O
be	O
we	O
have	O
a	O
vested	O
interest	O
in	O
its	O
success	O

i	O
wish	O
the	O
euro	B-LOC
zone	I-LOC
well	O
and	O
i	O
regret	O
that	O
i	O
am	O
unable	O
to	O
support	O
the	O
proposals	O
on	O
economic	O
governance	O
we	O
are	O
debating	O
tonight	B-TIME

the	O
proposals	O
before	O
us	O
grant	O
the	O
commission	O
sweeping	O
new	O
powers	O

had	O
these	O
powers	O
been	O
limited	O
to	O
euro	B-LOC
zone	I-LOC
countries	O
alone	O
i	O
would	O
not	O
have	O
objected	O
but	O
instead	O
we	O
see	O
the	O
commission	O
and	O
many	O
members	O
in	O
this	O
parliament	B-ORG
including	O
ms	O
wortmann	B-PERSON
kool	I-PERSON
for	O
whom	O
i	O
have	O
the	O
utmost	O
respect	O
using	O
the	O
crisis	O
in	O
the	O
euro	B-LOC
zone	I-LOC
as	O
an	O
excuse	O
to	O
extend	O
the	O
power	O
of	O
the	O
eu	B-GPE
into	O
the	O
economic	O
governance	O
of	O
the	O
united	B-GPE
kingdom	I-GPE
and	O
other	O
countries	O
who	O
do	O
not	O
use	O
the	O
euro	O

balanced	O
and	O
healthy	O
public	O
finances	O
are	O
a	O
necessary	O
condition	O
for	O
sustainable	O
growth	O
and	O
improving	O
employment	O
which	O
is	O
the	O
goal	O
of	O
the	O
current	O
legislative	O
package	O
that	O
is	O
why	O
it	O
deserves	O
your	O
support	O
as	O
many	O
of	O
you	O
have	O
underlined	O
it	O
is	O
an	O
essential	O
building	O
block	O

that	O
is	O
also	O
why	O
we	O
need	O
a	O
genuinely	O
and	O
effectively	O
functioning	O
mechanism	O
to	O
identify	O
and	O
correct	O
macroeconomic	O
imbalances	O
in	O
order	O
to	O
prevent	O
the	O
kind	O
of	O
crises	O
we	O
have	O
seen	O
for	O
instance	O
in	O
ireland	B-LOC
or	O
the	O
credit	O
boom	O
we	O
have	O
seen	O
in	O
spain	B-GPE

therefore	O
your	O
vote	O
tomorrow	B-DATE
will	O
be	O
a	O
great	O
opportunity	O
to	O
achieve	O
a	O
historic	O
milestone	O
of	O
complementing	O
the	O
monetary	O
union	O
finally	O
with	O
a	O
true	O
and	O
genuinely	O
functioning	O
economic	O
union	O
which	O
we	O
definitely	O
need	O
and	O
thus	O
enabling	O
the	O
european	B-GPE
union	I-GPE
to	O
come	O
out	O
of	O
the	O
current	O
serious	O
crisis	O
with	O
lessons	O

on	O
the	O
political	O
tack	O
human	O
rights	O
remain	O
at	O
the	O
top	O
of	O
our	O
agenda	O
with	O
nigeria	B-GPE
including	O
in	O
our	O
regular	O
ministerial	O
dialogues	O

and	O
for	O
the	O
rule	O
of	O
law	O
and	O
human	O
rights	O

the	O
root	O
causes	O
of	O
violence	O
and	O
radicalisation	O
will	O
continue	O
to	O
be	O
addressed	O
through	O
the	O
european	O
development	O
fund	O

we	O
continue	O
to	O
call	O
for	O
the	O
immediate	O
and	O
unconditional	O
release	O
of	O
the	O
schoolgirls	O
and	O
for	O
those	O
responsible	O
to	O
be	O
brought	O
to	O
justice	O

the	O
eu	B-GPE
is	O
also	O
present	O
in	O
nigeria	B-GPE
with	O
humanitarian	O
assistance	O
under	O
echo	B-ORG
providing	O
eur	B-MONEY
five	I-MONEY
million	I-MONEY
to	O
the	O
north	O
eastern	O
states	O
particularly	O
in	O
response	O
to	O
the	O
on	O
going	O
food	O
and	O
nutrition	O
crisis	O

the	O
new	O
fund	O
will	O
focus	O
its	O
activities	O
in	O
particular	O
in	O
the	O
north	O
of	O
the	O
country	O
supporting	O
the	O
health	O
and	O
energy	O
sectors	O

the	O
eu	B-GPE
listed	O
boko	B-ORG
haram	I-ORG
as	O
a	O
terrorist	O
organisation	O
last	B-DATE
month	I-DATE
one	B-DATE
day	I-DATE
after	O
their	O
designation	O
by	O
the	O
un	B-ORG
demonstrating	O
the	O
eu	B-GPE
's	O
firm	O
and	O
determined	O
condemnation	O
of	O
the	O
group	O
's	O
unacceptable	O
criminal	O
activities	O
which	O
touch	O
upon	O
both	O
christians	B-NORP
and	O
muslims	B-NORP

madam	O
president	O
honourable	O
members	O
we	O
remain	O
concerned	O
about	O
the	O
situation	O
in	O
nigeria	B-GPE
where	O
a	O
series	O
of	O
violent	O
attacks	O
continue	O
to	O
terrorise	O
the	O
population	O
the	O
high	O
representative	O
cathy	B-PERSON
ashton	I-PERSON
has	O
strongly	O
condemned	O
the	O
indiscriminate	O
killing	O
of	O
hundreds	B-CARDINAL
of	O
civilians	O
and	O
the	O
abduction	O
of	O
more	O
than	O
two	B-CARDINAL
hundred	I-CARDINAL
schoolgirls	O
in	O
borno	B-GPE
state	O

our	O
thoughts	O
are	O
also	O
with	O
the	O
families	O
of	O
the	O
girls	O
who	O
are	O
desperate	O
to	O
see	O
their	O
children	O
return	O
home	O
safely	O

possible	O
human	O
rights	O
abuses	O
perpetrated	O
by	O
the	O
nigeria	B-NORP
military	O
have	O
to	O
be	O
investigated	O
and	O
those	O
responsible	O
brought	O
to	O
justice	O
the	O
eu	B-GPE
stands	O
with	O
the	O
people	O
and	O
government	O
of	O
nigeria	B-GPE
in	O
the	O
fight	O
against	O
terrorism	O
and	O
violence	O

i	O
agree	O
with	O
jean	B-PERSON
lambert	I-PERSON
we	O
need	O
to	O
work	O
together	O

yesterday	B-DATE
i	O
met	O
unicef	B-ORG
which	O
reminded	O
us	O
that	O
later	B-DATE
this	I-DATE
year	I-DATE
we	O
will	O
mark	O
twenty	B-DATE
five	I-DATE
years	I-DATE
since	O
the	O
signing	O
of	O
the	O
un	B-LAW
convention	I-LAW
on	I-LAW
the	I-LAW
rights	I-LAW
of	I-LAW
the	I-LAW
child	I-LAW

but	O
in	O
the	O
long	O
term	O
we	O
need	O
to	O
do	O
more	O

the	O
international	O
community	O
is	O
now	O
looking	O
at	O
what	O
should	O
replace	O
the	O
mdgs	O
and	O
it	O
is	O
clear	O
that	O
safe	O
schools	O
need	O
to	O
be	O
part	O
of	O
what	O
we	O
are	O
talking	O
about	O

in	O
the	O
mdgs	O
we	O
pledged	O
that	O
every	O
child	O
should	O
receive	O
an	O
education	O
but	O
as	O
two	B-DATE
thousand	I-DATE
and	I-DATE
fifteen	I-DATE
approaches	O
there	O
are	O
thousands	B-CARDINAL
of	O
schools	O
closed	O
in	O
nigeria	B-GPE
because	O
of	O
terrorist	O
attacks	O

madam	O
president	O
it	O
is	O
almost	O
one	B-DATE
hundred	I-DATE
days	I-DATE
since	O
these	O
girls	O
disappeared	O
and	O
i	O
think	O
we	O
should	O
pledge	O
today	B-DATE
that	O
we	O
will	O
keep	O
on	O
campaigning	O
until	O
the	O
girls	O
are	O
released	O
and	O
not	O
let	O
this	O
issue	O
go	O
off	O
the	O
headlines	O

people	O
who	O
want	O
change	O
in	O
nigeria	B-GPE
people	O
who	O
want	O
action	O
against	O
boko	B-ORG
haram	I-ORG
who	O
want	O
accountability	O
from	O
their	O
government	O
and	O
the	O
conviction	O
of	O
those	O
responsible	O
for	O
atrocities	O

obviously	O
we	O
express	O
our	O
sympathy	O
for	O
the	O
friends	O
and	O
the	O
families	O
not	O
only	O
of	O
the	O
girls	O
from	O
chibok	B-GPE
but	O
of	O
all	O
of	O
those	O
of	O
different	O
faiths	O
who	O
have	O
been	O
abducted	O
injured	O
and	O
murdered	O
over	O
the	O
years	O
by	O
the	O
growing	O
violence	O
of	O
boko	B-ORG
haram	I-ORG
and	O
the	O
often	O
violent	O
state	O
pursuit	O
which	O
has	O
all	O
too	O
often	O
substituted	O
indiscriminate	O
force	O
for	O
targeted	O
action	O

a	O
major	O
complaint	O
of	O
civil	O
society	O
has	O
been	O
about	O
the	O
apparent	O
absence	O
of	O
the	O
government	O
response	O

i	O
am	O
glad	O
to	O
take	O
part	O
in	O
this	O
debate	O
today	B-DATE
and	O
to	O
see	O
a	O
focus	O
on	O
those	O
persons	O
who	O
suffer	O
persecution	O
because	O
of	O
their	O
faith	O

belatedly	O
it	O
has	O
brought	O
international	O
focus	O
on	O
the	O
situation	O
in	O
northern	O
nigeria	B-GPE
where	O
thousands	B-CARDINAL
of	O
christians	B-NORP
and	O
those	O
of	O
faith	O
have	O
been	O
slaughtered	O
by	O
boko	B-ORG
haram	I-ORG

in	O
the	O
last	O
legislature	O
along	O
with	O
my	O
colleague	O
mr	O
belder	B-PERSON
i	O
hosted	O
christians	B-NORP
from	O
northern	O
nigeria	B-GPE
in	O
the	O
parliament	B-ORG

when	O
they	O
left	O
he	O
asked	O
his	O
wife	O
to	O
go	O
to	O
the	O
other	O
christian	B-NORP
men	O
in	O
the	O
village	O
to	O
get	O
help	O
to	O
take	O
him	O
to	O
hospital	O

these	O
are	O
the	O
stories	O
of	O
thousands	B-CARDINAL
across	O
northern	O
nigeria	B-GPE
men	O
women	O
families	O
targeted	O
because	O
of	O
their	O
faith	O

let	O
this	O
parliament	B-ORG
have	O
the	O
courage	O
to	O
call	O
it	O
as	O
it	O
really	O
is	O
the	O
persecution	O
of	O
those	O
of	O
faith	O

the	O
final	O
wording	O
would	O
then	O
be	O
calls	O
on	O
the	O
countries	O
in	O
the	O
six	B-EVENT
party	I-EVENT
talks	I-EVENT
to	O
continue	O
working	O
together	O
to	O
ensure	O
that	O
the	O
talks	O
on	O
ending	O
the	O
dprk	B-GPE
nuclear	O
programme	O
are	O
resumed	O

mr	O
president	O
there	O
seems	O
to	O
be	O
broad	O
agreement	O
between	O
the	O
groups	O
on	O
two	B-CARDINAL
oral	O
amendments	O
to	O
this	O
report	O

the	O
second	B-ORDINAL
one	O
is	O
on	O
rephrasing	O
and	O
streamlining	O
paragraph	O
nineteen	B-CARDINAL
on	O
the	O
accountability	O
of	O
human	O
rights	O
defenders	O

i	O
hope	O
these	O
can	O
be	O
adopted	O

one	O
is	O
to	O
combine	O
paragraphs	O
six	B-CARDINAL
and	O
twenty	B-CARDINAL
two	I-CARDINAL
to	O
bring	O
the	O
trade	O
related	O
positions	O
to	O
the	O
same	O
paragraph	O

we	O
are	O
also	O
actively	O
engaging	O
with	O
a	O
broad	O
range	O
of	O
stakeholders	O
including	O
sub	O
national	O
local	O
governance	O
judiciary	O
authorities	O
civil	O
society	O
and	O
progressive	O
business	O
associations	O

this	O
initiative	O
will	O
address	O
human	O
rights	O
environmental	O
duty	O
of	O
care	O
and	O
due	O
diligence	O
across	O
sectors	O

tackling	O
deforestation	O
in	O
the	O
amazon	B-LOC
is	O
essential	O
not	O
only	O
to	O
fight	O
global	O
biodiversity	O
loss	O
and	O
climate	O
change	O
but	O
also	O
to	O
achieve	O
sustainable	O
development	O
and	O
poverty	O
eradication	O

free	O
trade	O
agreements	O
with	O
countries	O
in	O
the	O
region	O
are	O
another	O
way	O
to	O
engage	O
and	O
promote	O
cooperation	O
on	O
international	O
commitments	O
on	O
climate	O
and	O
the	O
environment	O
in	O
particular	O
in	O
the	O
context	O
of	O
their	O
trade	O
and	O
sustainable	O
development	O
chapters	O

the	O
global	O
framework	O
should	O
include	O
specific	O
targets	O
for	O
halting	O
the	O
loss	O
of	O
primary	O
forests	O
and	O
for	O
preserving	O
ecosystems	O
health	O
in	O
line	O
with	O
the	O
proposals	O
in	O
the	O
eu	B-GPE
biodiversity	O
strategy	O

the	O
commission	O
supports	O
the	O
implementation	O
of	O
the	O
ilo	B-LAW
convention	I-LAW
one	I-LAW
hundred	I-LAW
and	I-LAW
sixty	I-LAW
nine	I-LAW
on	I-LAW
the	I-LAW
indigenous	I-LAW
and	I-LAW
tribal	I-LAW
people	I-LAW
as	O
well	O
as	O
the	O
implementation	O
of	O
the	O
un	O
voluntary	O
guidelines	O
on	O
governance	O
of	O
tenure	O
of	O
land	O
and	O
forests	O

i	O
look	O
forward	O
to	O
working	O
closely	O
with	O
you	O
on	O
this	O
important	O
issue	O

we	O
are	O
determined	O
to	O
take	O
a	O
leading	O
role	O
internationally	O
and	O
to	O
use	O
diplomacy	O
trade	O
policy	O
and	O
development	O
cooperation	O
tools	O

with	O
regard	O
to	O
eu	B-GPE
policies	O
the	O
commission	O
is	O
working	O
on	O
a	O
series	O
of	O
actions	O
to	O
fight	O
deforestation	O
as	O
a	O
part	O
of	O
the	O
follow	O
up	O
to	O
our	O
communication	O
on	O
stepping	O
up	O
eu	B-GPE
action	O
to	O
protect	O
and	O
restore	O
the	O
world	O
's	O
forests	O
adopted	O
in	O
july	B-DATE

it	O
also	O
goes	O
hand	O
in	O
hand	O
with	O
improving	O
the	O
livelihoods	O
of	O
local	O
populations	O
and	O
respecting	O
the	O
rights	O
of	O
indigenous	O
people	O

the	O
challenges	O
that	O
affect	O
the	O
amazon	B-LOC
basin	I-LOC
are	O
complex	O
multi	O
faceted	O
and	O
require	O
close	O
regional	O
cooperation	O
among	O
the	O
countries	O
that	O
share	O
it	O

therefore	O
these	O
issues	O
are	O
systematically	O
raised	O
within	O
our	O
established	O
mechanisms	O
for	O
political	O
dialogue	O
and	O
cooperation	O

territories	O
of	O
indigenous	O
people	O
and	O
local	O
communities	O
in	O
the	O
amazon	B-LOC
overlap	O
to	O
a	O
very	O
large	O
degree	O
with	O
the	O
world	O
's	O
best	O
preserved	O
biodiversity	O
and	O
ecosystems	O

the	O
eu	B-GPE
is	O
determined	O
to	O
work	O
in	O
partnership	O
with	O
and	O
support	O
efforts	O
by	O
partner	O
countries	O
in	O
the	O
amazon	B-LOC
to	O
tackle	O
deforestation	O

it	O
is	O
also	O
essential	O
for	O
the	O
indigenous	O
people	O
that	O
call	O
it	O
home	O
and	O
depend	O
on	O
it	O
for	O
their	O
livelihoods	O
and	O
their	O
traditional	O
culture	O

the	O
environmental	O
dimension	O
of	O
these	O
challenges	O
is	O
closely	O
interconnected	O
with	O
fundamental	O
socio	O
economic	O
factors	O
as	O
well	O
as	O
issues	O
such	O
as	O
widespread	O
poverty	O
corruption	O
human	O
rights	O
abuses	O
stability	O
and	O
security	O

human	O
rights	O
including	O
those	O
of	O
indigenous	O
people	O
and	O
local	O
communities	O
in	O
the	O
amazon	B-LOC
as	O
well	O
as	O
environmental	O
protection	O
are	O
at	O
the	O
core	O
of	O
the	O
values	O
underpinning	O
the	O
eu	B-GPE
relations	O
with	O
third	B-ORDINAL
countries	O
including	O
the	O
countries	O
of	O
the	O
amazon	B-LOC
basin	O

we	O
will	O
continue	O
to	O
support	O
action	O
against	O
deforestation	O
and	O
forest	O
degradation	O
as	O
a	O
part	O
of	O
the	O
